,Ingredient,Freq,Freq_Cucchiaio,Freq_GZ,Freq_RR
1270,abbacchio,3,1,1,1
4832,abbacchio fatto,1,0,0,1
4500,acai,1,0,1,0
1847,acciuga,8,7,0,1
4885,acciuga salata,1,0,0,1
2733,acciuga sott'olio,1,1,0,0
3540,acciuga sotto sale,5,4,0,1
4048,acciuga sottosale,1,1,0,0
651,acciughe,104,48,41,15
2649,acciughe del cantabrico,2,2,0,0
3554,acciughe di carloforte,1,1,0,0
1043,acciughe dissalate,3,3,0,0
1184,acciughe salate,13,8,0,5
238,acciughe sott'olio,85,17,68,0
894,acciughe sotto sale,74,50,8,16
82,aceto,210,157,10,43
1010,aceto agro,5,5,0,0
3463,aceto aromatico,1,1,0,0
212,aceto balsamico,138,101,36,1
640,aceto balsamico di modena,13,13,0,0
1704,aceto balsamico dop,1,1,0,0
1563,aceto balsamico tradizionale,14,14,0,0
3753,aceto balsanico,1,1,0,0
440,aceto bianco,106,101,0,5
1538,aceto bianco di vino,1,1,0,0
595,aceto di lamponi,12,9,3,0
14,aceto di mele,91,52,39,0
1446,aceto di miele,1,1,0,0
2737,aceto di mosto,1,1,0,0
844,aceto di riso,29,10,19,0
2307,aceto di sherry,3,3,0,0
954,aceto di sidro,6,2,4,0
404,aceto di vino,10,7,0,3
233,aceto di vino bianco,148,28,111,9
946,aceto di vino rosso,24,8,13,3
3379,aceto di xeres,3,3,0,0
2421,aceto rosso,9,9,0,0
3664,acetosella,1,1,0,0
1804,acido ascorbico,1,1,0,0
1488,acini d'uva,1,1,0,0
1186,acini d'uva rosata,1,1,0,0
784,acini di uvetta,1,1,0,0
111,acqua,1945,677,1226,42
4863,acqua aromatica ai fiori d'arancio,1,0,0,1
2068,acqua d'arancia,2,2,0,0
3013,acqua dei frutti di mare,1,1,0,0
983,acqua di agrumi,1,1,0,0
3233,acqua di bietole,1,1,0,0
1307,acqua di brodo di carne,1,1,0,0
410,acqua di brodo vegetale,2,2,0,0
2232,acqua di cocco,1,1,0,0
2164,acqua di fior d'arancio,3,3,0,0
880,acqua di fiori d'arancio,23,18,5,0
1614,acqua di mozzarella di bufala,1,1,0,0
2964,acqua di rose,6,3,3,0
3767,acqua dolce,1,1,0,0
752,acqua frizzante,18,18,0,0
4142,acqua gasata,1,1,0,0
2750,acqua gassata,16,2,14,0
3477,acqua liscia,1,1,0,0
2699,acqua minerale,2,2,0,0
1191,acqua minerale frizzante,8,8,0,0
3536,acqua minerale naturale,1,1,0,0
2313,acqua naturale,1,1,0,0
997,acqua oligominerale,2,2,0,0
2670,acqua salata,2,2,0,0
4700,acqua tonica,1,0,1,0
3074,acquavite,2,2,0,0
2135,acquavite d'uva,1,1,0,0
850,agar,11,11,0,0
1214,agar agar,12,2,10,0
2563,agave,1,1,0,0
2444,aglianico,2,2,0,0
41,aglio,2542,1177,1061,304
4806,aglio affettato,1,0,0,1
2826,aglio di nubia,1,1,0,0
2661,aglio di resia,2,2,0,0
2787,aglio di vessalico,2,2,0,0
4402,aglio fresco,4,0,4,0
4618,aglio orsino,1,0,1,0
2441,aglio rosa,4,4,0,0
3204,aglio rosso,4,1,3,0
4157,aglio rosso di nubia,1,1,0,0
1794,aglio secco,4,4,0,0
1963,aglio ursino,2,2,0,0
2005,aglio ursino secco,1,1,0,0
2659,agnello,20,5,13,2
999,agretti,4,4,0,0
1544,agrumi canditi,1,1,0,0
3844,aguglie,2,1,0,1
4459,alaccia,1,0,1,0
472,albicocche,60,43,17,0
3001,albicocche aperte,1,1,0,0
3397,albicocche candite,1,1,0,0
4655,albicocche disidratate,1,0,1,0
1279,albicocche sciroppate,4,1,3,0
426,albicocche secche,26,26,0,0
1992,albicocche snocciolate,1,1,0,0
4867,alborelle,1,0,0,1
608,albume,88,87,0,1
1175,albume d'uovo,2,2,0,0
4878,albume di uovo,1,0,0,1
663,albume montato,1,1,0,0
222,albumi,341,140,197,4
4195,albumi d'uovo,1,1,0,0
2215,albumi di uova,1,1,0,0
4865,albumi uova,1,0,0,1
4883,albumi uovo,1,0,0,1
3105,alchechengi,6,2,4,0
341,alchermes,14,8,6,0
2178,alcol,4,4,0,0
3507,alcol da liquori,2,2,0,0
4321,alcol puro,15,0,15,0
2784,alcool,2,2,0,0
2050,alette di pollo,9,1,8,0
1454,alga,2,2,0,0
4457,alga kombu,5,0,5,0
1912,alga nori,20,10,10,0
4698,alga wakame,1,0,1,0
2139,alghe nori,2,2,0,0
3646,ali di gallina padovana,1,1,0,0
2051,ali di pollo,1,1,0,0
3854,ali di razza,1,1,0,0
1997,alice,1,1,0,0
823,alici,35,28,0,7
4155,alici di aspra,1,1,0,0
2734,alici marinate,1,1,0,0
2796,alici sott'olio,3,2,0,1
1720,alici sotto sale,1,1,0,0
4073,alici spagnole,1,1,0,0
3420,alici spinate,1,1,0,0
3244,alkermes,1,1,0,0
253,alloro,449,197,178,74
2521,alloro secco,2,2,0,0
4016,allspice,1,1,0,0
2522,alvia,1,1,0,0
2259,amaranto,6,5,1,0
1604,amarene,6,4,2,0
4339,amarene con sciroppo,3,0,3,0
2019,amarene fabbri,2,2,0,0
1945,amarene sciroppate,33,10,23,0
2098,amarene sciroppate sgocciolate,1,1,0,0
3995,amarene sciroppate snocciolate,1,1,0,0
3805,amarene sgocciolate,1,1,0,0
364,amaretti,89,58,30,1
1901,amaretti di saronno,1,1,0,0
3713,amaretti di sassello,1,1,0,0
1226,amaretti morbidi,2,2,0,0
1006,amaretti secchi,5,5,0,0
4364,amaretto,6,0,6,0
2177,amaro,5,1,4,0
4187,american whisky,1,1,0,0
173,amido,8,6,0,2
2557,amido di frumento,2,2,0,0
48,amido di mais,311,88,223,0
454,amido di riso,18,12,6,0
4126,amido si mais,1,1,0,0
2782,ammoniaca,14,5,8,1
744,ammoniaca alimentare,1,1,0,0
1391,anacardi,20,4,16,0
2449,anacardi tostati,3,3,0,0
113,ananas,75,46,29,0
2132,ananas baby,1,1,0,0
2954,ananas disidratato,1,1,0,0
1255,ananas sciroppate,1,1,0,0
818,anatra,7,5,1,1
1674,anatra selvatica,5,1,0,4
3185,anelletti,1,1,0,0
4474,anelli siciliani,2,0,2,0
282,aneto,105,31,73,1
727,angostura,6,5,1,0
3527,anguilla,3,3,0,0
3732,anguilla di orbetello,1,1,0,0
3688,anguille,5,2,0,3
642,anguria,12,12,0,0
3152,anguria baby,1,1,0,0
3069,angurie,1,1,0,0
3455,anice,6,2,2,2
4649,anice nero,1,0,1,0
810,anice stellato,18,6,12,0
3798,anice stellato macinato,1,1,0,0
2517,animelle,10,8,0,2
3954,animelle di vitello,2,1,1,0
2126,anistelle,1,1,0,0
1839,aperol,3,1,2,0
4626,appenzeller,2,0,2,0
4171,apple brandy,1,1,0,0
3704,apricot,1,1,0,0
906,arachidi,15,7,8,0
3884,arachidi pralinate,1,1,0,0
4503,arachidi salate tostate,2,0,2,0
1753,arachidi tostate,6,6,0,0
1219,aragosta,7,4,2,1
3395,aragoste,3,2,0,1
463,arance,145,70,73,2
3775,arance al vivo,1,1,0,0
2244,arance biologiche,3,3,0,0
1404,arance bionde,2,2,0,0
1593,arance candite,2,2,0,0
2145,arance da spremuta,1,1,0,0
4573,arance essicate,1,0,1,0
2794,arance rosse,3,3,0,0
3662,arance sanguinelle,2,2,0,0
3760,arance siciliane,1,1,0,0
280,arancia,185,180,0,5
1294,arancia biologica,1,1,0,0
510,arancia candita,48,16,30,2
2220,arancia candite,2,2,0,0
2856,arancia fresca,1,1,0,0
1220,arancia ribera navel,1,1,0,0
1296,aranciata amara,1,1,0,0
3436,arancio,6,1,0,5
1528,aringa affumicata,1,1,0,0
3425,aringa affumicata dorata,2,2,0,0
2629,aringhe,6,6,0,0
1487,arista,6,2,4,0
687,arista di maiale,7,3,0,4
1149,armagnac,2,2,0,0
4268,aroma al limone,1,0,1,0
4497,aroma al maraschino,1,0,1,0
4650,aroma al rum,1,0,1,0
4447,aroma all'arancia,2,0,2,0
4336,aroma alla mandorla,10,0,10,0
2877,aroma alla mandorla dolce,1,1,0,0
2198,aroma alle mandorle,1,1,0,0
4388,aroma di alchermes,1,0,1,0
4298,aroma di mandarino,1,0,1,0
654,aroma di mandorla,1,1,0,0
2197,aroma di vaniglia,3,3,0,0
2205,aroma mandorla dolce,1,1,0,0
1612,aromi,4,4,0,0
3171,aromi rosmarino,1,1,0,0
3465,arrosto di tacchino,1,1,0,0
3344,arrosto di vitello,1,1,0,0
3804,arrotolata,1,1,0,0
1381,arrow,1,1,0,0
2030,arselle,3,3,0,0
1524,arzilla,1,1,0,0
1426,asiago,22,2,19,1
2310,asiago mezzano,1,1,0,0
1619,asiago mezzano stagionato,1,1,0,0
3113,aspagari,1,1,0,0
145,asparagi,164,81,71,12
2202,asparagi bianchi,5,2,3,0
915,asparagi di mare,2,1,1,0
4642,asparagi selvatici,2,0,2,0
591,asparagi verdi,16,15,0,1
3961,assenzio,2,1,0,1
3761,asti spumante,1,1,0,0
1670,astice,5,1,4,0
1153,astici,4,4,0,0
2551,avena,4,1,3,0
3624,avena decorticata,1,1,0,0
3779,avocadi,2,2,0,0
139,avocado,134,81,53,0
4037,azzurro,1,1,0,0
3677,aïoli,1,1,0,0
3729,bacca di ginepro,1,1,0,0
972,baccalà,41,14,3,24
1057,baccalà ammollato,7,7,0,0
2873,baccalà bagnato,1,1,0,0
272,baccalà dissalato,29,11,18,0
2414,baccalà lessato,2,2,0,0
1873,baccalà mussillo,1,1,0,0
3375,baccelli di cannella,1,1,0,0
2602,baccelli di cardamomo,2,2,0,0
2263,baccelli di vaniglia,2,2,0,0
2814,baccello di vaniglia,444,1,443,0
2616,bacche di anice stellato,2,2,0,0
2698,bacche di cardamomo,4,4,0,0
556,bacche di ginepro,58,26,32,0
1030,bacche di goji,8,6,2,0
1366,bacche di mirto,8,7,1,0
3219,bacche di tilfda,1,1,0,0
1325,bacche di vaniglia,6,6,0,0
705,bacon,37,19,18,0
1822,bacon affumicato,1,1,0,0
1090,baguette,21,9,12,0
1617,baguette croccante,1,1,0,0
3495,baguette di pane,1,1,0,0
2511,baileys,2,1,1,0
334,banana,21,21,0,0
263,banane,54,26,28,0
4666,bananito,1,0,1,0
1245,barba di finocchio,2,2,0,0
2299,barba di frate,12,2,10,0
737,barbabietola,10,10,0,0
1656,barbabietole,18,9,9,0
1489,barbabietole cotte,4,4,0,0
2503,barbabietole precotte,24,1,23,0
2810,barbabietole rosse,2,2,0,0
1703,barbabietole rosse cotte,2,2,0,0
1756,barbabietole rosse precotte,1,1,0,0
4915,barbe di becco,1,0,0,1
3623,barbera,3,2,1,0
2634,barchette,3,3,0,0
3786,bargigli di gallo,1,1,0,0
1681,barolo,8,5,2,1
3867,barolo chinato,1,1,0,0
46,basilico,942,475,416,51
1557,basilico greco,1,1,0,0
2927,basilico viola,1,1,0,0
4173,bastoncino,1,1,0,0
882,bavette,4,2,0,2
3901,bean koppert cress,1,1,0,0
4890,beccacce,1,0,0,1
4564,berberè,2,0,2,0
2866,bergamotto,1,1,0,0
232,besciamella,109,105,0,4
1781,besciamella di soia,1,1,0,0
4338,bettelmatt,2,0,2,0
4320,bevanda alla mandorla,1,0,1,0
1999,bevanda di cocco,2,2,0,0
1383,bevanda di mandorla,1,1,0,0
1443,bevanda di riso,3,3,0,0
1166,bevanda di soia,2,2,0,0
148,bevanda di soia naturale,2,2,0,0
4888,bianchi d'uovo,1,0,0,1
2295,bianco,4,4,0,0
4465,biancostato di manzo,7,0,7,0
225,bicarbonato,131,64,67,0
152,bicarbonato d'ammonio,2,2,0,0
1335,bicarbonato di sodio,9,9,0,0
3763,bieta,2,2,0,0
1639,biete,6,2,3,1
1084,bietina,1,1,0,0
1102,bietola,5,5,0,0
587,bietole,47,24,19,4
1305,bietoline,1,1,0,0
2886,biga,3,1,2,0
1932,bignè,8,7,1,0
1183,bigoli,7,4,3,0
1110,birra,19,10,9,0
2246,birra ambrata,2,2,0,0
4517,birra analcolica,4,0,4,0
3354,birra artigianale,1,1,0,0
320,birra bionda,2,2,0,0
459,birra chiara,39,11,28,0
664,birra crow,2,2,0,0
3768,birra doppio malto,2,1,0,1
3107,birra duvel,1,1,0,0
4583,birra guinness,2,0,2,0
4034,birra leggera,1,1,0,0
4330,birra rossa,14,0,14,0
2141,birra scura,13,3,10,0
1802,birra scura tipo guinness,1,1,0,0
1842,biscotti,8,5,2,1
2264,biscotti ai cereali,2,2,0,0
1331,biscotti al cacao,5,3,2,0
660,biscotti al cioccolato,8,8,0,0
3139,biscotti al plasmon,1,1,0,0
2341,biscotti all'avena,3,2,1,0
1359,biscotti allo zucchero di canna tipo digestive,1,1,0,0
3254,biscotti di frolla,1,1,0,0
4635,biscotti di grano saraceno,1,0,1,0
650,biscotti di stelle,2,2,0,0
990,biscotti digestive,40,3,37,0
3447,biscotti frolli,1,1,0,0
4512,biscotti integrali,1,0,1,0
2107,biscotti integrali tipo digestive,1,1,0,0
4533,biscotti melighe,1,0,1,0
2908,biscotti oreo,6,3,3,0
2714,biscotti salati,1,1,0,0
1724,biscotti salati tipo,1,1,0,0
1327,biscotti savoiardi,1,1,0,0
1018,biscotti secchi,44,20,24,0
1949,biscotti secchi ai cereali,3,3,0,0
1434,biscotti secchi ai frutti rossi,1,1,0,0
3154,biscotti secchi al cioccolato,9,1,8,0
909,biscotti secchi alla frutta,1,1,0,0
4233,biscotti secchi integrali,1,0,1,0
1705,biscotti secchi tipo digestive,6,6,0,0
1679,biscotti solubili,1,1,0,0
2542,biscotti speziati,1,1,0,0
17,biscotti tipo digestive,23,23,0,0
3196,biscotti tipo speculoos,1,1,0,0
4499,biscottini di novara,1,0,1,0
3309,biscottini glassati,1,1,0,0
1572,biscotto al cacao plasmon,2,2,0,0
2360,biscotto plasmon,2,2,0,0
3021,bistecca di manzo,1,1,0,0
3957,bistecche di struzzo,1,1,0,0
4003,bitter,1,1,0,0
2085,bitter campari,1,1,0,0
1744,bitto,5,3,1,1
3902,blinq koppert cress,1,1,0,0
4136,blu curacao,1,1,0,0
4569,blu di capra,1,0,1,0
4693,blue curaçao,1,0,1,0
1501,boccioli di rosa,1,1,0,0
1204,boccioli di rosa secchi,1,1,0,0
4849,boldrò,1,0,0,1
4751,bonarda,1,0,1,0
1626,borlotti,7,7,0,0
2390,borlotti lessati,1,1,0,0
3813,borlotti secchi,1,1,0,0
1658,borragine,7,4,1,2
1543,borragine mondata,2,1,0,1
1127,bottarga,20,19,1,0
4190,bottarga affumicata,1,1,0,0
3744,bottarga di cabras,1,1,0,0
488,bottarga di muggine,18,11,7,0
2584,bottarga di muggine di cabras,1,1,0,0
3731,bottarga di orbetello,1,1,0,0
1365,bottarga di tonno,7,5,2,0
2961,bottarga di trota,1,1,0,0
3643,bouquet garni,1,1,0,0
2311,bourbon,1,1,0,0
4735,boursault,1,0,1,0
2754,bovino,1,1,0,0
4002,bovino macinato,1,1,0,0
589,bra duro,1,1,0,0
3435,brachetto,1,1,0,0
3097,braciola di maiale,1,1,0,0
2974,braciole di maiale,11,1,6,4
3520,bracioline d',1,1,0,0
103,brandy,119,82,35,2
1089,brandy molto secco,1,1,0,0
2983,branzinetti,1,1,0,0
2724,branzini,1,1,0,0
94,branzino,29,8,16,5
4729,branzino affumicato,1,0,1,0
1967,brasato,2,2,0,0
532,bresaola,20,7,13,0
370,brie,16,7,9,0
4745,brigante,1,0,1,0
1848,brioche,2,2,0,0
3439,brioche semidolci,1,1,0,0
1080,broccoletti,8,5,3,0
156,broccoli,61,25,34,2
4418,broccoli romaneschi,7,0,7,0
2519,broccoli verdi,2,2,0,0
777,broccolo,14,14,0,0
4139,broccolo romanesco,1,1,0,0
1522,broccolo romano,1,1,0,0
3075,broccolo verde,1,1,0,0
296,brodo,208,171,13,24
2288,brodo caldo,2,2,0,0
875,brodo del vitello,1,1,0,0
2849,brodo di cappone,2,2,0,0
779,brodo di carne,161,70,60,31
629,brodo di carne caldo,7,7,0,0
1218,brodo di dado,5,5,0,0
2408,brodo di funghi champignon,1,1,0,0
3326,brodo di gallina,1,1,0,0
3418,brodo di gallina sgrassato,1,1,0,0
489,brodo di manzo,13,8,3,2
308,brodo di pesce,26,18,7,1
1565,brodo di pollo,26,14,12,0
1329,brodo di verdure,1,1,0,0
3353,brodo di vitello,2,2,0,0
3091,brodo giapponese dashi,1,1,0,0
2666,brodo granulare di pesce,1,1,0,0
1577,brodo liofilizzato plasmon,1,1,0,0
816,brodo ristretto,3,3,0,0
118,brodo vegetale,569,250,298,21
3398,brovade,2,1,0,1
3057,bruscandoli,3,2,1,0
3401,bruschette di pane casareccio,1,1,0,0
481,bucatini,25,11,10,4
3810,bucatini fratelli setaro,1,1,0,0
3861,buccia,2,2,0,0
1785,buccia d'arancia,4,4,0,0
824,buccia d'arancia candita,2,2,0,0
4636,budino di cioccolato,1,0,1,0
1647,bue,1,1,0,0
943,bufala,12,12,0,0
3919,bufalo,1,1,0,0
2940,bulghur,1,1,0,0
1137,bulgur,12,3,9,0
4826,buon brandy,1,0,0,1
3312,burghul,1,1,0,0
456,burrata,27,5,22,0
3851,burrata naturale,1,1,0,0
18,burro,4588,2715,1621,252
4065,burro ai capperi,1,1,0,0
723,burro chiarificato,31,16,15,0
3112,burro classico,1,1,0,0
1708,burro d'arachidi,2,2,0,0
377,burro di arachidi,6,1,5,0
1384,burro di cacao,9,7,2,0
4615,burro di cocco,1,0,1,0
3299,burro di mandorle,1,1,0,0
3808,burro di panna,1,1,0,0
4519,burro di soia,1,0,1,0
4234,burro light,1,0,1,0
3802,burro misto,1,1,0,0
4464,burro salato,3,0,3,0
4455,burro vegano,1,0,1,0
2199,burro vegetale,1,1,0,0
1013,busiate,2,2,0,0
720,cacao,61,60,0,1
155,cacao amaro,462,218,237,7
4726,cacao crudo,1,0,1,0
1077,cacao dolce,8,6,0,2
1811,cacao zuccherato,6,3,3,0
4715,cachaca,1,0,1,0
3671,cachaça,1,1,0,0
808,cachi,14,10,4,0
2236,cachi vaniglia,1,1,0,0
3492,cacio fresco maremmano,1,1,0,0
217,caciocavallo,78,24,50,4
3186,caciocavallo ragusano,3,3,0,0
4429,caciocavallo silano,5,0,5,0
1332,caciocavallo stagionato,1,1,0,0
672,cacioricotta,4,4,0,0
1706,caciotta,9,9,0,0
3497,caciotta fresca,1,1,0,0
4582,caciotta romana,3,0,3,0
4585,caciottina,1,0,1,0
3938,caciottina fresca,1,1,0,0
2643,caco,2,2,0,0
4137,caffe di di riso,1,1,0,0
365,caffè,154,53,93,8
1758,caffè amaro,2,2,0,0
2776,caffè caldo,2,2,0,0
2428,caffè curry masala,1,1,0,0
1251,caffè della moka,6,6,0,0
632,caffè espresso,14,14,0,0
1448,caffè espresso nespresso,1,1,0,0
1841,caffè istantaneo,1,1,0,0
2007,caffè liofilizzato,7,7,0,0
3197,caffè macinato,3,3,0,0
3394,caffè ristretto,1,1,0,0
1312,caffè solubile,35,19,16,0
942,caffè tostato,2,2,0,0
521,caffè zuccherato,2,2,0,0
2920,cagliata,1,1,0,0
4052,caglio,2,1,1,0
4638,cajun,2,0,2,0
1740,calamarata,8,6,2,0
3882,calamarata di faella,1,1,0,0
487,calamaretti,15,15,0,0
4012,calamaretti spillo,1,1,0,0
38,calamari,93,47,40,6
2100,calamari abbastanza,1,1,0,0
3672,calamari verrigni,1,1,0,0
83,calamaro,7,7,0,0
2308,caldarroste,2,2,0,0
3907,calle,1,1,0,0
1906,calvados,8,8,0,0
1871,camembert,8,4,4,0
4846,camomilla,1,0,0,1
3387,camoscio,1,1,0,0
1835,campagnola,1,1,0,0
1693,campari,4,2,2,0
3100,campari soda,1,1,0,0
3927,candele,1,1,0,0
486,candite miste,1,1,0,0
3269,candite rosse,1,1,0,0
968,canditi,9,6,2,1
2064,canditi misti,7,7,0,0
657,canestrelli,1,1,0,0
36,cannella,497,231,222,44
2127,cannella noce moscata,1,1,0,0
388,cannellini,10,10,0,0
1548,cannellini secchi,1,1,0,0
2768,cannelloni,1,1,0,0
4478,cannelloni all'uovo,4,0,4,0
4008,cannoli pastasfoglia,1,1,0,0
4630,cannolicchi,2,0,1,1
2227,canocchie,12,5,6,1
3071,cantalupo,1,1,0,0
4105,cantuccini,1,1,0,0
1158,capasanta,2,2,0,0
4006,capasante,1,1,0,0
927,capelli d'angelo,2,2,0,0
2604,capellini,3,2,1,0
3979,capellini all'uovo,1,1,0,0
550,capesante,39,23,15,1
3553,capitone,3,2,0,1
2860,capocollo,3,1,2,0
4905,capone,1,0,0,1
4159,cappelle di funghi champignon,1,1,0,0
3083,cappelle di funghi porcini,2,2,0,0
3284,cappellettoni,1,1,0,0
2247,cappello del prete,2,2,0,0
201,capperi,151,106,22,23
2070,capperi di salina,2,2,0,0
92,capperi dissalati,30,30,0,0
239,capperi sott'aceto,48,20,28,0
1516,capperi sott'olio,11,8,3,0
2719,capperi sotto aceto,1,1,0,0
78,capperi sotto sale,101,49,48,4
1407,capperi sottosale,6,6,0,0
1363,capperini sott'aceto,1,1,0,0
2815,capperini sotto sale,2,2,0,0
876,cappero dissalato,1,1,0,0
2381,cappesante,8,8,0,0
807,cappone,13,9,3,1
3909,capra,2,1,0,1
869,capretto,7,2,2,3
4899,capretto nostrano,1,0,0,1
73,caprini,7,7,0,0
1004,caprino,46,13,33,0
554,capriolo,5,3,2,0
1206,capunti,1,1,0,0
2936,carambola,3,2,1,0
318,caramelle alla liquirizia,1,1,0,0
2650,caramelle di gelatina alla frutta,1,1,0,0
4748,caramelle di liquirizia,1,0,1,0
4362,caramelle di zucchero colorate,5,0,5,0
2549,caramelle dure,1,1,0,0
4050,caramelle latte,1,1,0,0
1376,caramello,13,9,4,0
2941,caramello al burro,2,2,0,0
3999,carapaci di crostacei,1,1,0,0
3782,carbonato di ammonio,1,1,0,0
3653,carbone vegetale,2,1,1,0
3145,carcassa di gallinella di mare,1,1,0,0
375,carciofi,171,76,74,21
1803,carciofi cimaroli,1,1,0,0
3208,carciofi mammola,1,1,0,0
4375,carciofi mammole,6,0,6,0
1417,carciofi moretti,1,1,0,0
3615,carciofi oblunghi,1,1,0,0
790,carciofi romaneschi,4,4,0,0
1185,carciofi romani,3,3,0,0
2807,carciofi sardi,1,1,0,0
434,carciofi sott'olio,2,1,0,1
2407,carciofi spinati,1,1,0,0
1768,carciofini,1,1,0,0
834,carciofo,21,21,0,0
3478,carciofo cimarolo romanesco,1,1,0,0
789,carciofo romanesco,2,2,0,0
2063,carciofo romano,1,1,0,0
4216,carciofo sott'olio,1,1,0,0
2625,carciofo violetto,1,1,0,0
250,cardamomo,31,11,20,0
441,cardamomo verde,9,9,0,0
702,cardi,19,6,7,6
4760,carme di manzo,1,0,0,1
476,carne,20,18,0,2
1405,carne bovina,27,1,26,0
4864,carne di agnello,1,0,0,1
4769,carne di bovino,5,0,0,5
4766,carne di bovino macinata,1,0,0,1
4049,carne di camoscio,1,1,0,0
4876,carne di capretto,1,0,0,1
3665,carne di cavallo,1,1,0,0
4756,carne di cinghiale,1,0,0,1
3362,carne di coniglio,2,2,0,0
4167,carne di daino,1,1,0,0
559,carne di maiale,28,13,0,15
4761,carne di maiale affumicata,1,0,0,1
372,carne di manzo,27,20,0,7
412,carne di manzo macinata,6,2,0,4
766,carne di pecora,3,3,0,0
2274,carne di pollo,2,2,0,0
4275,carne di suino,21,0,21,0
2727,carne di tacchino,2,2,0,0
692,carne di vitello,23,20,0,3
3568,carne di vitello magro,1,1,0,0
3048,carne di vitellone,1,1,0,0
1170,carne macinata,6,3,0,3
1733,carne macinata di agnello,1,1,0,0
2949,carne macinata di maiale,3,1,0,2
1585,carne macinata di manzo,4,4,0,0
3920,carne macinata di pollo,1,1,0,0
2297,carne macinata di vitello,3,3,0,0
3879,carne magra,2,2,0,0
3125,carne manzetta scottona,1,1,0,0
4410,carne ovina,2,0,2,0
3076,carni miste,1,1,0,0
127,carota,391,331,0,60
842,carota arancione,1,1,0,0
840,carota gialla,1,1,0,0
841,carota viola,1,1,0,0
12,carote,652,204,436,12
1498,carote baby,20,5,15,0
4437,carote gialle,1,0,1,0
1056,carote grattugiate,4,4,0,0
3913,carote grosse,1,1,0,0
1471,carote novelle,6,5,0,1
3095,carote viola,6,1,5,0
279,carotina,9,9,0,0
681,carotine,4,4,0,0
321,carotine baby,4,4,0,0
2343,carotine di zucchero,1,1,0,0
2225,carpaccio di chianina,1,1,0,0
2775,carpaccio di manzo,1,1,0,0
2278,carpaccio di pesce spada,1,1,0,0
1551,carpaccio di salmone affumicato,1,1,0,0
3030,carpaccio di vitello,1,1,0,0
3915,carpaccio di vitellone,1,1,0,0
4023,carrube,1,1,0,0
2871,carrè di agnello,4,1,3,0
4390,carrè di maiale,3,0,3,0
4277,carrè di vitello,2,0,2,0
3827,carrè disossato di maiale,1,1,0,0
3696,carré,1,1,0,0
905,carré di maiale,3,3,0,0
3533,carré di vitello,1,1,0,0
4721,carta di riso,2,0,2,0
4446,carvi,1,0,1,0
2583,casarecce,11,2,9,0
4308,casarecce di ceci,5,0,5,0
1905,casatella,1,1,0,0
4032,casera,1,1,0,0
3277,casera dop,1,1,0,0
4727,casizolu,1,0,1,0
708,castagne,51,25,21,5
4840,castagne gabbiana,1,0,0,1
1202,castagne secche,6,4,0,2
590,castelmagno,5,2,3,0
3830,castrato,4,2,0,2
4702,catalogna,1,0,1,0
3600,cavallo,2,1,1,0
1063,cavatelli,6,1,5,0
3137,caviale,5,5,0,0
2226,caviale di limone,1,1,0,0
3018,caviale lompo,1,1,0,0
3686,caviale molossol rosato,1,1,0,0
1012,cavoletti,1,1,0,0
1375,cavoletti di bruxelles,15,3,12,0
3034,cavolfi,2,2,0,0
198,cavolfiore,89,49,32,8
4150,cavolfiore bianco,1,1,0,0
1786,cavolfiore verde,3,3,0,0
2335,cavolfiore viola,2,2,0,0
2823,cavolfiori,3,3,0,0
1268,cavoli,1,1,0,0
3607,cavoli cappucci,1,1,0,0
2879,cavoli neri,1,1,0,0
2300,cavoli rapa,1,1,0,0
4419,cavoli rossi,2,0,2,0
639,cavolini di bruxelles,4,4,0,0
2890,cavolo,9,5,0,4
3423,cavolo bianco,1,1,0,0
1132,cavolo cappuccio,26,12,11,3
2644,cavolo cappuccio bianco,1,1,0,0
4684,cavolo cinese,1,0,1,0
1386,cavolo nero,34,13,17,4
4784,cavolo rapa,1,0,0,1
4598,cavolo riccio,4,0,4,0
420,cavolo rosso,16,6,10,0
421,cavolo verza,11,9,0,2
10,ceci,42,38,0,4
2365,ceci cotti,4,4,0,0
1634,ceci lessati,11,11,0,0
4347,ceci neri secchi,1,0,1,0
2461,ceci precotti,33,3,30,0
251,ceci secchi,29,10,19,0
3595,cedri,3,1,0,2
4918,cedri canditi,1,0,0,1
827,cedro,8,4,1,3
1109,cedro candito,33,19,11,3
3868,cefali,1,1,0,0
2723,cellentani,5,1,4,0
4401,cepole,1,0,1,0
2791,cereali estrusi,1,1,0,0
2924,cereali misti,3,3,0,0
953,cerfoglio,27,21,0,6
2889,cernia,3,3,0,0
3078,cervella,3,3,0,0
4096,cervella di vitello,1,1,0,0
4903,cervello vitello,1,0,0,1
2045,cestino di lamponi,6,6,0,0
610,cestino lamponi,1,1,0,0
300,cetrioli,63,24,39,0
3850,cetrioli sott'aceto,5,1,0,4
3735,cetrioli sottaceto,1,1,0,0
1288,cetriolini,8,7,0,1
4199,cetriolini menta,1,1,0,0
738,cetriolini sott'aceto,14,14,0,0
1031,cetriolini sottaceto,17,9,8,0
2718,cetriolini sotto aceto,1,1,0,0
3226,cetriolino sott'aceto,2,2,0,0
270,cetriolo,57,54,0,3
3911,chai speziato,1,1,0,0
2196,chai tea speziato,1,1,0,0
758,champagne,14,11,3,0
3635,champagne demi sec,1,1,0,0
819,champagne dolce,1,1,0,0
1697,champignon,20,20,0,0
